id_,created_at,tweetID,tweet,username,id_str,name,entity,commentcount,likes,retweets,quotes,replies,sentiment,bidang,gender,link,imageUrl
18,January-23,1.61169E+18,"Kesebelasan Utama & Pemain Simpanan Harimau Malaya Separuh Akhir 1 Piala Mitsubishi Electric AFF 2022 | Sabtu, 7 Januari 2023 ⚽️ MALAYSIA ?? ?️ ?? THAILAND ? 8.30 malam...",FAM_Malaysia,3191632944,FA Malaysia,Mitsubishi,19,183705,63,18376,19,NULL,NULL,NULL,https://twitter.com/FAM_Malaysia/status/1611686690581803009,https://pbs.twimg.com/media/Fl3cfhAakAACcky.jpg:large
16,January-23,1.6117E+18,"Sempena kehangatan Piala AFF Mitsubishi Electric 2022, saya kongsikan bebenang sejarah nama #HarimauMalaya yang menjadi gelaran pasukan kebangsaan. Terdapat tiga cerita di sebalik nama asal...",faisalazizfa,2397836401,Faisal Aziz ☕️??,Mitsubishi,1,5470,1895,9475,1,NULL,NULL,NULL,https://twitter.com/faisalazizfa/status/1611699388434505730,https://pbs.twimg.com/media/Fl3oDKUaMAEAKfB.jpg:large
15,January-23,1.61173E+18,"Keputusan Masa Penuh Separuh Akhir 1 Piala Mitsubishi Electric AFF 2022 | Sabtu, 7 Januari 2023 MALAYSIA ?? 1-0 ?? THAILAND ⚽️ Faisal Halim 11' ▶️ Separuh Akhir 2 di Bangkok...",FAM_Malaysia,3191632944,FA Malaysia,Mitsubishi,148,183753,63,18414,148,NULL,NULL,NULL,https://twitter.com/FAM_Malaysia/status/1611730450573328384,https://pbs.twimg.com/media/Fl4ER6TakAI0c3X.jpg:large
20,January-23,1.61173E+18,"1-0 belum lagi bekal selesa untuk #HarimauMalaya ke Thailand. Bagi golongan suami yang bakal ke Bangkok untuk menyokong Harimau Malaya, pastikan restu isteri diperolehi terlebih dahulu. Jangan...",tzafrul_aziz,1.24173E+18,Tengku Zafrul ??,Mitsubishi,66,146739,87,4366,66,NULL,NULL,NULL,https://twitter.com/tzafrul_aziz/status/1611732969487732738,https://pbs.twimg.com/profile_images/1254307989311242240/gRLXo71n_200x200.jpg
23,January-23,1.61194E+18,10,HoldenKlasik,1391235014,Suka Mobil Tua,Mazda,1,153473,403,96252,1,NULL,NULL,NULL,https://twitter.com/HoldenKlasik/status/1611939753125109760,https://pbs.twimg.com/profile_images/1619347569137815552/egaTcsaS_200x200.jpg
22,January-23,1.61196E+18,"Terima kasih kepada 62, 989 orang penyokong yang hadir menyaksikan aksi perlawanan separuh akhir pertama Piala Mitsubishi Electric AFF 2022, Malaysia lwn Thailand di Stadium Nasional, Bukit...",FAM_Malaysia,3191632944,FA Malaysia,Mitsubishi,17,183606,63,18370,17,NULL,NULL,NULL,https://twitter.com/FAM_Malaysia/status/1611962724707360771,https://pbs.twimg.com/media/Fl7Xh6dacAAp0RQ.jpg:large
21,January-23,1.61212E+18,"Mobil Honda Jazz Kecelakaan di Depan Hotel Tiara Medan, Sopir Tewas Tertancap Besi PagarTranslate post",jawapos,2392460208,Jawa Pos,Honda,0,563702,264,1150976,0,NULL,NULL,NULL,https://mobile.twitter.com/jawapos/status/1612123051591892993,https://pbs.twimg.com/profile_images/1783042568894451712/-Zr9TOKU_200x200.jpg
189,January-23,1.61213E+18,"Info lengkap, hubungi dealer terdekat di kota Anda, Wuling Call Center di 0800-100-5050 atau kunjungi http://bit.ly/WNYND2023_TW *S&K berlaku #WulingMotors #DriveForABetterLife #Airev #AlmazHybrid...",WulingMotorsID,7.57798E+17,WulingMotorsID,Wuling,0,36316,204,12248,0,NULL,NULL,NULL,https://mobile.twitter.com/WulingMotorsID/status/1612132113431818242,https://pbs.twimg.com/profile_images/1539128369698177028/ALzAgMqw_200x200.jpg
190,January-23,1.61238E+18,"Rasakan mudahnya beli mobil TOYOTA dengan paket SPEKATAKULER !!! * Gratis Asuransi 2 tahun/senilai 16 juta rupiah * Bunga cuman 0% * Special Rate untuk Innova Zenix Gasoline bunga 2,77% Yuk...",Grahatoyota,1.27306E+18,GrahaToyotaID,Toyota,0,41,6,1653,0,NULL,NULL,NULL,https://mobile.twitter.com/Grahatoyota/status/1612375632348082176,https://pbs.twimg.com/media/FmBPFvVaUAIYNuz.jpg:large
196,January-23,1.6124E+18,"Lepas Pedal Gas Jangan lupa melepas pedal gas saat ingin berpindah gigi. Dengan melepas pedal gas secara sementara, maka putaran mesin akan menurun sehingga mengurangi getaran.Translate post",SuzukiIndonesia,214823582,Official Suzuki Indonesia,Suzuki,1,56305,34,34944,1,NULL,NULL,NULL,https://twitter.com/SuzukiIndonesia/status/1612404263334055936,https://pbs.twimg.com/profile_images/1670997078397558784/H9lEhaOq_200x200.jpg
192,January-23,1.61242E+18,"Sahabat tau ngga sih kalau setelah mengisi air aki jangan langsung menyalakan mesin mobil? ? Yap! Hal ini dapat membuat aki mobil kamu jadi rusak, lho!Translate post",DaihatsuInd,86864472,Daihatsu Indonesia,Daihatsu,6,234570,10935,53182,6,NULL,NULL,NULL,https://twitter.com/DaihatsuInd/status/1612423672597483520,https://pbs.twimg.com/media/FmB6xygaYAYafAb.jpg:large
193,January-23,1.61242E+18,"Ada baiknya, setelah mengisi air aki, diamkan dulu selama kurang lebih 15 menit supaya sel aki bisa meresap elemen kimia elektrolit dari air aki. Yuk share info ini ke keluarga, sahabat, atau...",DaihatsuInd,86864472,Daihatsu Indonesia,Daihatsu,6,234570,10935,53182,6,NULL,NULL,NULL,https://twitter.com/DaihatsuInd/status/1612423678071037954,https://pbs.twimg.com/profile_images/1447891799842779143/9fHut2AP_200x200.jpg
24,January-23,1.61249E+18,Wow Honda Amaze 2023 Kembaran Brio dengan Pilihan Mesin Berturbo Charger Namun dengan Harga 100 Jutaan Baca selanjutnya di https://strategi.id/diatasroda/pr-1046479136/wow-honda-amaze-2023-kembaran...,strategi_id,1.00485E+18,strategi.id,Honda,0,144,181,5347,0,NULL,NULL,NULL,https://twitter.com/strategi_id/status/1612486859455856640,https://pbs.twimg.com/media/FmC0PrdaEAILbH4.jpg:large
195,January-23,1.61253E+18,Ini lgi gangguan ya livinnya ? @bankmandiri,cahyarizky_s,1.00728E+18,Cahya Rizky Septian,Honda,4,NULL,NULL,NULL,4,NULL,NULL,NULL,https://twitter.com/cahyarizky_s,undefined:large
25,January-23,1.61264E+18,"Hari Perlawanan | Selasa, 10 Januari 2023 Separuh Akhir 2 • Piala Mitsubishi Electric AFF 2022 ⚽️ THAILAND ?? (0) ?️ (1) ?? MALAYSIA ? 7:30pm (TH) ? 8:30pm (MY)...",FAM_Malaysia,3191632944,FA Malaysia,Mitsubishi,15,183521,63,18335,15,NULL,NULL,NULL,https://twitter.com/FAM_Malaysia/status/1612638462603321349,https://pbs.twimg.com/media/FmE-IcjaAAEQ6F_.jpg:large
197,January-23,1.61266E+18,"*READY NIK 2022* *Tanyakan untuk ketersediaan stok nya* Katalog & Price List Mobil Honda lain nya bisa Japri ya, *Dapatkan juga promo menarik lainya ;* ? Paket DP mulai 10% ? Tenor 1...",Nia54282198,1.20806E+18,JualanKuy,Honda,0,14,87,304,0,NULL,NULL,NULL,https://mobile.twitter.com/Nia54282198/status/1612655804032905217,https://pbs.twimg.com/media/FmFN5q3aAAQtF9K.jpg:large
26,January-23,1.61276E+18,JUAL BMW E46 318I N42 TAUN 2002 SS LENGKAP OFF LAMA MESIN SEHAT HALUS MATIC SEHAT AC DINGIN POWER WINDOW DEPAN NORMAL BELAKANG OFF INTERIOR ORYGINAL RAPI HARGA 58 JUTA SAJA WA : 085692402419...,HoldenKlasik,1391235014,Suka Mobil Tua,BMW,53,154218,403,96531,53,NULL,NULL,NULL,https://twitter.com/HoldenKlasik/status/1612760651679825920,https://pbs.twimg.com/media/FmGtP2QaEAIK58a.jpg:large
198,January-23,1.61277E+18,"Antar orderan jadi makin semangat! Dilengkapi sistem power steering untuk meningkatkan tenaga yang diperlukan untuk memutar roda, mengemudikan Suzuki New Carry kini menjadi lebih ringan dan...",SuzukiIndonesia,214823582,Official Suzuki Indonesia,Suzuki,3,56342,34,34979,3,NULL,NULL,NULL,https://twitter.com/SuzukiIndonesia/status/1612772408985030657,https://pbs.twimg.com/ext_tw_video_thumb/1612772352353501186/pu/img/YzwxVoujYtr4_COP.jpg:large
28,January-23,1.61277E+18,"Kesebelasan Utama & Pemain Simpanan Harimau Malaya Separuh Akhir 2 Piala Mitsubishi Electric AFF 2022 | Selasa, 10 Januari 2023 ⚽️ THAILAND ?? (0) ?️ (1) ?? MALAYSIA ?...",FAM_Malaysia,3191632944,FA Malaysia,Mitsubishi,48,183698,63,18383,48,NULL,NULL,NULL,https://twitter.com/FAM_Malaysia/status/1612774192306614273,https://pbs.twimg.com/media/FmG5lDcacAEEe_V.jpg:large
27,January-23,1.61282E+18,"Keputusan Masa Penuh Separuh Akhir 2 Piala Mitsubishi Electric AFF 2022 | Selasa, 10 Januari 2023 THAILAND ?? 3-0 ?? MALAYSIA ⚽️ Teerasil Dangda 19' Bordin Phala 55' Adisak...",FAM_Malaysia,3191632944,FA Malaysia,Mitsubishi,253,183630,63,18371,253,NULL,NULL,NULL,https://twitter.com/FAM_Malaysia/status/1612816794775072770,https://pbs.twimg.com/media/FmHgT02agAEmC25.jpg:large
29,January-23,1.61284E+18,Perjuangan skuad Harimau Malaya pada Piala Mitsubishi Electric AFF 2022 berakhir di peringkat separuh akhir. Terima kasih kepada wira-wira Harimau Malaya yang telah berjuang untuk membawa nama...,FAM_Malaysia,3191632944,FA Malaysia,Mitsubishi,74,183753,63,18410,74,NULL,NULL,NULL,https://twitter.com/FAM_Malaysia/status/1612837933354221570,https://pbs.twimg.com/media/FmHzhz-aMAEKkey.jpg:large
199,January-23,1.61311E+18,Ini daftar harga mobil Toyota per Januari 2023 https://bit.ly/3CENMpz #PakeMomobil #JelasAmanTranslate post,momobilid,7.85439E+17,momobil.id,Toyota,0,332,13,8414,0,NULL,NULL,NULL,https://mobile.twitter.com/momobilid/status/1613113613144694784,https://pbs.twimg.com/media/FmKqyi9acAIUU-v.jpg:large
200,January-23,1.61314E+18,"Dijual mobil Honda Brio E CKD 2014, lokasi purwakarta. Harga 127jt nego Sekitar JABAR bisa diantarkan untuk cek kondisi mobil. Selebihnya bisa tanya di DM #jualmobil #mobilbekas #mobilberkualitas...",carrottoon,1.44032E+18,sam's car,Honda,0,3,23,46,0,NULL,NULL,NULL,https://mobile.twitter.com/carrottoon/status/1613139172650549248,https://pbs.twimg.com/media/FmMFcaWaEAAUcuT.jpg:large
201,January-23,1.61314E+18,"Dijual mobil Honda Brio E CBU 2013, lokasi purwakarta. Harga 125jt nego Sekitar JABAR bisa diantarkan untuk cek kondisi mobil. Selebihnya bisa tanya di DM #jualmobil #mobilbekas #mobilberkualitas...",carrottoon,1.44032E+18,sam's car,Honda,0,3,23,46,0,NULL,NULL,NULL,https://mobile.twitter.com/carrottoon/status/1613139608472256513,https://pbs.twimg.com/media/FmMF6KeaMAErzSW.jpg:large
202,January-23,1.61331E+18,Thank’s for my xrp bonus @abdullah1599 @CryptoMasterCom @sajjadcj5 @Nyzteazer @merevik28538474 @anthonyrosigno1 @bye_TWIT_R @SimonDegraff @RECKLESSROBOT @Fikri240300 @DalbyHelen @ddtunsta...,allentera,76595473,Dini Autodetailing,Mitsubishi,0,NULL,NULL,NULL,0,NULL,NULL,NULL,https://twitter.com/allentera,https://pbs.twimg.com/profile_images/453504217517289472/D7KKZUik_200x200.jpeg
30,January-23,1.61351E+18,"Perbedaan Toyota Hilux Tipe E dan G, Kamu Harus Tahu! https://idntimes.com/automotive/car/seo-intern/perbedaan-toyota-hilux-tipe-e-dan-g-kamu-harus-tahu?utm_source=twitter&utm_medium=twitter&utm_ca...",IDNTimes,388190238,IDN Times,Toyota,0,400829,297,1218433,0,NULL,NULL,NULL,https://twitter.com/IDNTimes/status/1613509993034297346?lang=ar,https://pbs.twimg.com/media/FmRWybXagAAn_tJ.jpg:large
203,January-23,1.61352E+18,masih sangat amat relevan dan akan terus berlanjutTranslate post,civicsedanrs27,1.48625E+18,Dagang Mobil Honda,Honda,0,1,81,366,0,NULL,NULL,NULL,https://mobile.twitter.com/civicsedanrs27/status/1613523616360198144,https://pbs.twimg.com/profile_images/1627090155592126466/KALETlfh_200x200.jpg
204,January-23,1.61367E+18,"Setuju. Beli mobil hyundai accent 1999 di tahun 2021 di harga 27,5jt. Total perawatan, peremajaan dan cat ulang sudah 35 jutaan sendiri. Sampai sekarang masih banyak jajannya. Saran saya memang...",ayaliara,250061173,Aya Aulia,Hyundai,1,700,651,16327,1,NULL,NULL,NULL,https://mobile.twitter.com/ayaliara/status/1613667391682269188,https://pbs.twimg.com/profile_images/742515421073444864/PwwKS-Dm_200x200.jpg
207,January-23,1.61369E+18,"Untuk informasi lebih lengkap tentang sistem keselamatan aktif Hyundai SmartSense di STARIA, Anda dapat menghubungi kami via WhatsApp ataupun Google Meet melalui link berikut https://hyundaimobil.c...",hyundaimobil,160138881,Hyundai Indonesia,Hyundai,0,12574,95,6969,0,NULL,NULL,NULL,https://mobile.twitter.com/hyundaimobil/status/1613690588767059968,https://pbs.twimg.com/profile_images/1705118065179164673/GubCsBrE_200x200.jpg
31,January-23,1.61378E+18,"Kecemasan itu kini tak perlu dihiraukan. Nikmati beragam layanan inovatif dari “Hyundai Hadir Untukmu” yang memberikan kenyamanan, ketenangan, dan kepuasan untuk seluruh pelanggan! #Hyundai...",hyundaimotorid,1.31034E+18,Hyundai Motors Indonesia,Hyundai,1,16249,0,3143,1,NULL,NULL,NULL,https://twitter.com/hyundaimotorid/status/1613777867321516034,https://pbs.twimg.com/ext_tw_video_thumb/1613742981013700608/pu/img/vYXAnH6L_jwSBfHJ.jpg:large
108,January-23,1.6138E+18,"Nikmati Program Bunga Spesial Toyota Innova Zenix Gasoline Terbaik dengan rate 2.77%. Proses Cepat dan Mudah. Jadi, tunggu apa lagi ?? Nikmati berbagai Kemudahan dan Penawaran Bunga Spesial...",toyotaastrido,1568463612,Toyota Astrido,Toyota,0,564,45,1595,0,NULL,NULL,NULL,https://twitter.com/toyotaastrido/status/1613797324396068870,https://pbs.twimg.com/media/FmVcD29acAI03nP.jpg:large
206,January-23,1.61387E+18,"Faktanya, postingan yang menyebut ada pembagian mobil Honda Civic secara acak hanya dengan mengetikkan kata tertentu di Facebook adalah hoaks. Selengkapnya di https://cekfakta.com/focus/11404...",cekfaktacom,1.0786E+18,cekfaktacom,Honda,0,1901,31,1992,0,NULL,NULL,NULL,https://mobile.twitter.com/cekfaktacom/status/1613873284080369667,https://pbs.twimg.com/profile_images/1078596789328986113/qmHL67_8_200x200.jpg
209,January-23,1.61393E+18,Ada Program Perawatan Baru untuk Pemilik Mobil Mitsubishi https://viva.co.id/otomotif/mobil/1519312-ada-program-perawatan-baru-untuk-pemilik-mobil-mitsubishi…Translate post,nilonswap,9.25497E+17,nilonswap,Mitsubishi,0,32,39,49,0,NULL,NULL,NULL,https://twitter.com/nilonswap/status/1613932993068011520,https://pbs.twimg.com/profile_images/1716808419649449984/HpV0IjGj_200x200.jpg
208,January-23,1.6141E+18,Dapatkan promo menarik dengan bonus melimpah : ✅ Logam Mulia ✅ Bunga Kredit Rendah ✅ DP 10% ✅ Pilihan tenor 7 tahun ✅ EXTRA cashback 4 juta Tunggu apa lagi? Segera miliki All New...,SuzukiIndonesia,214823582,Official Suzuki Indonesia,Suzuki,0,56315,34,34871,0,NULL,NULL,NULL,https://twitter.com/SuzukiIndonesia/status/1614095168713658368,https://pbs.twimg.com/profile_images/1670997078397558784/H9lEhaOq_200x200.jpg
32,January-23,1.61458E+18,"Promo yang paling ditunggu hadir untukmu! Untuk semua pemilik STNK Mitsubishi selain FUSO, nikmati diskon terbaik, sebesar 25% lhoo ? Promo bersama IP (Industry Partner) kami hanya berlaku...",kidzaniasub,9.99209E+17,KidZania Surabaya,Mitsubishi,0,76,47,1347,0,NULL,NULL,NULL,https://twitter.com/kidzaniasub/status/1614580251295711234,https://pbs.twimg.com/media/FmgkLpDXwAUwSdv.jpg:large
35,January-23,1.61481E+18,"Apa pistol (carry) favorit kalian? Mimin pun sebenarnya lebih suka SIG-series seperti P320 atau P229, namun sangat sulit untuk melepas Glock yang satu ini, Glock 19 gen 5 MOS yang optic-ready...",RandomWorldWar,1.4695E+18,Random World War,Suzuki,64,295393,68,32587,64,NULL,NULL,NULL,https://twitter.com/RandomWorldWar/status/1614809273896415234,https://pbs.twimg.com/media/Fmj0eZKacAEOwNB.jpg:large
33,January-23,1.61485E+18,"Sudah Murah Bahkan Seharga LCGC, Mobil Bekas Toyota Fortuner Cuma 135 Jutaan, Cek Daftarnya DisiniTranslate post",soulselcom,1.56157E+18,soulsel newsroom,Toyota,0,1,31,120,0,NULL,NULL,NULL,https://twitter.com/soulselcom/status/1614852880888135681,https://pbs.twimg.com/profile_images/1561568189309648896/On5wReJa_200x200.png
34,January-23,1.61499E+18,"Dijual bmw e30 th 1990 m40, warna merah, ac dingin, kaki2 nyaman, mesin normal, temperatur aman,.. Minus : - pajak off 2021 - reks steering ( sudah ada rekssteering yg baru, tinggal pasang.)...",HoldenKlasik,1391235014,Suka Mobil Tua,BMW,21,152821,403,96005,21,NULL,NULL,NULL,https://twitter.com/HoldenKlasik/status/1614992903046324224,https://pbs.twimg.com/media/FmmbeMvagAIatNx.jpg:large
37,January-23,1.615E+18,Abadikanlah sebelum spesies MITSUBISHI BM meghilang WARGA BARU PT. Warga Baru Express EKONOMI (Non AC) Pagaden - Kampung Rambutan via. Pamanukan(pp) 145 (T 7574 DC) Body : (UNKNOW) by. Karoseri...,SinatriaNur_Muh,1.14531E+18,Kembalian Micin,Mitsubishi,2,682,202,5901,2,NULL,NULL,NULL,https://twitter.com/SinatriaNur_Muh/status/1614995941983158275,https://pbs.twimg.com/media/FmmePRsacAcpJdi.jpg:large
36,January-23,1.61517E+18,"Min, kapan yah Isuzu sama Mitsubishi bikin minibus sendiri kayak Hiace. Kan skrg udah pada punya mesin 2500cc Euro 4 semua. Skrg udah gak ada larangan pabrikan bikin body sendiri, gak usah...",Outstandjing,59363362,:),Mitsubishi,7,61019,3561,240091,7,NULL,NULL,NULL,https://twitter.com/Outstandjing/status/1615167550786244608,https://pbs.twimg.com/profile_images/1434784328077099009/vmYlkPix_200x200.jpg
38,January-23,1.61518E+18,Baru saja mengirim foto @ Daihatsu Rangkasbitung Lebak Banten - Yan wijaya 087772111782 https://instagram.com/p/CngAYqbyJIR/?igshid=YTgzYjQ4ZTY=…Translate post,yan_14n,326104431,yan wijaya,Daihatsu,0,43,173,1597,0,NULL,NULL,NULL,https://twitter.com/yan_14n/status/1615179346095783942,https://pbs.twimg.com/profile_images/1418664426/yan_200x200.jpg
39,January-23,1.61557E+18,"""Battleship Island” yang juga dikenali sebagai Gunkanjima atau ""Pulau Kapal Perang"" yang terletak di Pulau Hashima dibeli oleh Kumpulan Mitsubishi pada tahun 1890 semasa revolusi perindustrian...",JalanCutiSantai,1.17359E+18,Jalan-Jalan Cuti Santai,Mitsubishi,1,72356,0,8318,1,NULL,NULL,NULL,https://twitter.com/JalanCutiSantai/status/1615570119664758784,https://pbs.twimg.com/media/FmuodKPagAAM8Vy.jpg:large
40,January-23,1.617E+18,"Hadir Honda Amaze 2023 100 Jutaan si Brio Versi Sedan, Canggih Super Irit Baca selanjutnya di https://strategi.id/diatasroda/pr-1046968067/hadir-honda-amaze-2023-100-jutaan-si-brio-versi-sedan-cang...",strategi_id,1.00485E+18,strategi.id,Honda,0,145,180,5329,0,NULL,NULL,NULL,https://twitter.com/strategi_id/status/1617001796261810176,https://pbs.twimg.com/media/FnC-jxXagAA1LEe.jpg:large
43,January-23,1.61734E+18,WTS Tiket Daihatsu Indonesia Master 2023 DAY 3 Bantu temen yg gajadi nonton karena suaminya gabisa cuti.. 2 tiket DAY 3 (regular) Harga beli 350k (2 tiket) NEGO ALUS yg minat & serius dm yaaaaa...,tiwinoviany,69897679,Noviany Cipta Dewi,Daihatsu,2,339,209,12444,2,NULL,NULL,NULL,https://twitter.com/tiwinoviany/status/1617338046701260803,https://pbs.twimg.com/profile_images/1190653346102890503/uc4UqzbB_200x200.jpg
42,January-23,1.61738E+18,nonton bulutangkis indonesia daihatsu indonesia master 2023 (bwf super 500) selasa minggu 24/29 januari 2023 di istora gelora bung karno tanah abang jakarta pusat live hanya di tv gratis mnc...,arifky87,2589490099,AKBAR RIFKY,Daihatsu,0,464,18,20904,0,NULL,NULL,NULL,https://twitter.com/arifky87/status/1617379426504937473,https://pbs.twimg.com/media/FnIWA98aMAEicBH.jpg:large
44,January-23,1.61738E+18,Mau lebih nyaman? Bisa Add-On Xtra Carry On mulai Rp80ribu!? Kami tunggu kamu di penerbangan selanjutnya ya! ? #airasiaindonesia #promoairasiaTranslate post,airasia_indo,113292385,AirAsia Indonesia,Suzuki,0,3999568,3,56711,0,NULL,NULL,NULL,https://twitter.com/airasia_indo/status/1617383730670366720,https://pbs.twimg.com/media/FnIZ7bIaUAQmTjH.jpg:large
41,January-23,1.61755E+18,Inilah dia skuad Indonesia di Daihatsu Indonesia Masters 2023. Ayo dukung perjuangan mereka! ???? #DIM2023Translate post,INABadminton,1200006384,BADMINTON INDONESIA,Daihatsu,26,1533503,209,75836,26,NULL,NULL,NULL,https://twitter.com/INABadminton/status/1617545526945382400,https://pbs.twimg.com/media/FnKtBd5aMAA-ZxL.jpg:large
45,January-23,1.61773E+18,Toyota Corolla Veteran (Corvet) Th 77 . Yg serius silahkan di cek unitnya. Warna Hijau plat B Mobil siap nongkrong Transmisi Manual Pajak Panjang On 07-2023 - 07-2027 AN Pribadi Mobilnya BPKB...,HoldenKlasik,1391235014,Suka Mobil Tua,Toyota,50,155208,401,96658,50,NULL,NULL,NULL,https://twitter.com/HoldenKlasik/status/1617731887866482689,https://pbs.twimg.com/media/FnNWkTpaAAUVSo7.jpg:large
46,January-23,1.61791E+18,Babak 32 besar Daihatsu Indonesia Masters 2023 berlanjut besok mulai pukul 08.00 WIB. Ini jadwal wakil-wakil Indonesia! Ayo semangat lagi! ???? #DIM2023Translate post,INABadminton,1200006384,BADMINTON INDONESIA,Daihatsu,17,1530916,209,75506,17,NULL,NULL,NULL,https://twitter.com/INABadminton/status/1617906186124398595,https://pbs.twimg.com/media/FnP1GH4acAAZ0-n.jpg:large
47,January-23,1.618E+18,#SPOTV #IndonesiaMasters2023,kikimmm_03,977654594,kikim,Daihatsu,0,287,695,2499,0,NULL,NULL,NULL,https://twitter.com/kikimmm_03/status/1618000577472106497,https://pbs.twimg.com/profile_images/1210066675082485760/-MMeG_33_200x200.jpg
48,January-23,1.61811E+18,Toyota Way dan Tesla Way adalah dua cara berbeda dalam mengelola perusahaan yang digunakan oleh Toyota dan Tesla. Kedua cara ini memiliki beberapa kemiripan dan perbedaan yang signifikanTranslate post,arthajonar,95144361,artha nugraha jonar,Toyota,0,2642,3923,8538,0,NULL,NULL,NULL,https://twitter.com/arthajonar/status/1618110186467790849,https://pbs.twimg.com/profile_images/1127620266018762752/B-i4se7w_200x200.jpg
